"game_date","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","Player.2","X.Coordinate.2","Y.Coordinate.2","Net","Distance","Angle"
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"11M 26S",5,5,2,0,"St. Lawrence Saints","Natalie Wozney","Shot",137,6,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",63.5314882558248,35.0659025296434
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"10M 30S",4,5,2,0,"St. Lawrence Saints","Steph Keryluk","Shot",153,61,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",40.4753011106774,27.1981279485091
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"10M 18S",4,5,2,0,"St. Lawrence Saints","Skylar Podvey","Shot",155,22,"Slapshot","Missed","t","t",NA,NA,NA,"Missed",39.7020150622106,31.08750532348
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"10M 16S",4,5,2,0,"St. Lawrence Saints","Kalie Grant","Shot",174,41,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",15.0748134316813,5.71059313749963
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"10M 15S",4,5,2,0,"St. Lawrence Saints","Kalie Grant","Shot",178,41,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",11.1018016555873,7.76516601842535
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"10M 14S",4,5,2,0,"St. Lawrence Saints","Justine Reyes","Shot",184,36,"Fan","On Net","t","f",NA,NA,NA,"OnNet",8.20060973342836,52.4314079711725
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"10M 8S",4,5,2,0,"St. Lawrence Saints","Nadine Edney","Shot",180,61,"Snapshot","Missed","f","t",NA,NA,NA,"Missed",20.573040611441,64.0577045101283
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"9M 59S",4,5,2,0,"St. Lawrence Saints","Steph Keryluk","Shot",138,60,"Slapshot","On Net","t","t",NA,NA,NA,"OnNet",53.9189206123416,18.9390042602401
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"9M 53S",4,5,2,0,"St. Lawrence Saints","Skylar Podvey","Shot",147,16,"Slapshot","Missed","t","t",NA,NA,NA,"Missed",49.6613531833356,32.2499741641836
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"9M 41S",4,5,2,0,"St. Lawrence Saints","Justine Reyes","Shot",179,17,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",27.3906918496047,68.5870305251282
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"9M 25S",4,5,2,0,"St. Lawrence Saints","Skylar Podvey","Shot",151,16,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",46.327637539594,34.8907015075048
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"9M 10S",4,5,2,0,"St. Lawrence Saints","Rachael Smith","Shot",176,19,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",26.8560980039916,61.0490047925332
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"8M 2S",5,4,2,0,"Clarkson Golden Knights","Loren Gabel","Shot",155,56,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",36.5820994476807,21.6559890384225
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"7M 36S",5,4,2,0,"Clarkson Golden Knights","Elizabeth Giguere","Shot",155,19,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",41.3309811158651,34.6513159120045
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"7M 26S",5,4,2,0,"Clarkson Golden Knights","Taylar Cianfarano","Shot",179,43,"Snapshot","Blocked","t","t",NA,NA,NA,"Missed",10.0124921972504,2.86240522611191
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"7M 24S",5,4,2,0,"Clarkson Golden Knights","Loren Gabel","Shot",177,59,"Snapshot","Blocked","t","f",NA,NA,NA,"Missed",20.4022057631032,53.9726266148964
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"7M 22S",5,4,2,0,"Clarkson Golden Knights","Elizabeth Giguere","Shot",182,41,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",7.15891053163818,12.0947570770121
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"7M 20S",5,4,2,0,"Clarkson Golden Knights","Michala Pejzlova","Shot",185,47,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",6.02079728939615,48.3664606634298
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"7M 10S",5,4,2,0,"Clarkson Golden Knights","Elizabeth Giguere","Shot",160,29,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",31.9882791034466,24.962789830807
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"6M 11S",5,5,2,0,"St. Lawrence Saints","Natalie Wozney","Shot",147,57,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",44.4325331260778,19.0466242976358
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"6M 6S",5,5,2,0,"St. Lawrence Saints","Claire Dudley","Shot",138,64,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",55.3466349473931,22.8587618798656
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"5M 31S",5,5,2,0,"St. Lawrence Saints","Justine Reyes","Shot",151,11,"Slapshot","Missed","t","f",NA,NA,NA,"Missed",49.3583832798442,39.6569442414248
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"5M 31S",5,5,2,0,"St. Lawrence Saints","Kayla Nielsen","Shot",182,42,"Deflection","Missed","f","f",NA,NA,NA,"Missed",7.0178344238091,4.0856167799748
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"5M 24S",5,5,2,0,"St. Lawrence Saints","Kristen Guerriero","Shot",130,9,"Fan","Missed","f","f",NA,NA,NA,"Missed",67.8472549186774,29.5877634654186
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"5M 21S",5,5,2,0,"St. Lawrence Saints","Kayla Nielsen","Shot",159,28,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",33.3204141630923,25.7960264945
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"5M 7S",5,5,2,0,"St. Lawrence Saints","Rachael Smith","Shot",175,71,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",31.7529526186149,63.8384335579808
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"4M 59S",5,6,2,0,"St. Lawrence Saints","Kalie Grant","Shot",169,37,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",20.7424685126915,15.3762512488262
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"4M 57S",5,6,2,0,"St. Lawrence Saints","Kayla Nielsen","Shot",185,37,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",6.80073525436772,53.9726266148964
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"4M 46S",5,6,2,0,"Clarkson Golden Knights","Elizabeth Giguere","Goal",167,56,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",25.8118189982806,31.5347919051883
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"4M 29S",5,5,3,0,"Clarkson Golden Knights","Elizabeth Giguere","Goal",165,40,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",24.1298570240273,5.94686305397351
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"4M 10S",5,5,4,0,"Clarkson Golden Knights","Kelly Mariani","Shot",162,75,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",42.252218876646,50.2812406284451
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"4M 4S",5,5,4,0,"Clarkson Golden Knights","Ella Shelton","Shot",131,7,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",68.0018382104484,31.4695068976771
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"3M 52S",5,5,4,0,"Clarkson Golden Knights","Ella Shelton","Shot",136,71,"Slapshot","Blocked","f","t",NA,NA,NA,"Missed",60.1768227808681,28.2685127871291
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"2M 41S",5,4,4,0,"Clarkson Golden Knights","Taylar Cianfarano","Shot",161,38,"Snapshot","Missed","t","t",NA,NA,NA,"Missed",28.3593018249745,9.13017648227875
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"1M 38S",5,4,4,0,"Clarkson Golden Knights","Kristy Pidgeon","Shot",148,49,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",41.5120464443756,9.00850374202511
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,"1M 30S",5,4,4,0,"Clarkson Golden Knights","Kristy Pidgeon","Shot",156,38,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",33.3054049667618,7.76516601842535
"2018-10-20","Clarkson Golden Knights","St. Lawrence Saints",3,NA,4,5,4,0,"St. Lawrence Saints","Nadine Edney","Shot",191,38,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",4.92442890089805,113.962488974578
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"19M 39S",5,5,0,0,"Olympic (Women) - Canada","Renata Fast","Shot",126,67,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",67.5962277053979,21.2505055071333
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"19M 26S",5,5,0,0,"Olympic (Women) - United States","Kendall Coyne Schofield","Shot",177,27,"Wristshot","Missed","f","t",NA,NA,NA,"Missed",19.6022957839127,52.2531946127253
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"17M 51S",5,5,0,0,"Olympic (Women) - Canada","Renata Fast","Shot",142,75,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",57.1423660693185,34.6634458535007
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"17M 20S",5,5,0,0,"Olympic (Women) - United States","Haley Skarupa","Shot",183,38,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",7.5,36.869897645844
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"17M 17S",5,5,0,0,"Olympic (Women) - United States","Hayley Scamurra","Shot",162,23,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",33.3054049667618,35.8376529542783
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"15M 9S",5,5,0,0,"Olympic (Women) - United States","Savannah Harmon","Shot",178,21,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",24.1505693514666,62.9044475062482
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"15M 3S",5,5,0,0,"Olympic (Women) - United States","Megan Bozek","Shot",131,65,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",62.2113333726259,21.2028186438097
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"14M 47S",5,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Shot",150,55,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",40.9542427594505,17.7713208229088
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"14M 10S",5,5,0,0,"Olympic (Women) - Canada","Laura Stacey","Shot",174,72,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",33.0945614867458,63.0478210687711
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"13M 34S",5,5,0,0,"Olympic (Women) - Canada","Ann-Sophie Bettez","Shot",178,47,"Wristshot","On Net","f","t",NA,NA,NA,"OnNet",11.8848643240047,22.2490236572124
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"11M 57S",5,5,0,0,"Olympic (Women) - United States","Megan Bozek","Shot",146,59,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",46.0570298651574,20.9928533731142
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"10M 52S",5,5,0,0,"Olympic (Women) - Canada","Sarah Nurse","Shot",164,35,"Wristshot","On Net","f","t",NA,NA,NA,"OnNet",26.1007662722764,16.6992442339936
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"10M 16S",4,5,0,0,"Olympic (Women) - United States","Amanda Pelkey","Shot",152,20,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",43.3041568443493,31.304123495591
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"10M 15S",4,5,0,0,"Olympic (Women) - United States","Brianna Decker","Shot",182,40,"Deflection","Missed","t","f",NA,NA,NA,"Missed",7.43303437365925,19.6538240580533
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"8M 59S",4,5,0,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",137,19,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",57.0635610525666,24.3193086111829
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"8M 51S",4,5,0,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",133,14,"Slapshot","On Net","f","f",NA,NA,NA,"OnNet",62.8351016550463,26.9728434336437
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"7M 50S",5,5,0,0,"Olympic (Women) - United States","Sidney Morin","Shot",138,38,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",51.198144497628,5.04245106917088
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"6M 41S",5,5,0,0,"Olympic (Women) - Canada","Ann-Sophie Bettez","Shot",166,29,"Wristshot","On Net","f","t",NA,NA,NA,"OnNet",26.6692707061892,30.4110812671254
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"5M 54S",5,5,0,0,"Olympic (Women) - Canada","Halli Krzyzaniak","Shot",149,26,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",43.2695042726399,22.4161474793436
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"5M 44S",5,5,0,0,"Olympic (Women) - United States","Dani Cameranesi","Shot",180,44,"Deflection","On Net","f","t",NA,NA,NA,"OnNet",9.12414379544733,9.46232220802561
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"5M 35S",5,5,0,0,"Olympic (Women) - Canada","Blayre Turnbull","Shot",185,44,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",4.27200187265877,20.5560452195834
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"5M 26S",5,5,0,0,"Olympic (Women) - Canada","Blayre Turnbull","Shot",144,38,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",45.224440295044,5.71059313749963
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"5M 25S",5,5,0,0,"Olympic (Women) - Canada","Laura Stacey","Shot",181,33,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",12.4197423483742,49.8990924537878
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"5M 16S",5,5,0,0,"Olympic (Women) - Canada","Laura Stacey","Shot",185,52,"Wristshot","Missed","f","t",NA,NA,NA,"Missed",10.3077640640442,67.1663458220824
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"5M 3S",5,5,0,0,"Olympic (Women) - Canada","Laura Stacey","Shot",140,31,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",50.3314017289406,13.2079284627791
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"4M 42S",5,5,0,0,"Olympic (Women) - United States","Megan Bozek","Shot",150,63,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",44.0596187001204,27.7282574223191
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"3M 8S",5,5,0,0,"Olympic (Women) - Canada","Ann-Sophie Bettez","Shot",154,18,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",42.722944655068,34.9920201985587
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"2M 24S",5,5,0,0,"Olympic (Women) - United States","Lee Stecklein","Shot",139,50,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",50.5593710403917,8.53076560994814
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",1,"1M 44S",5,5,0,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",175,67,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",28.2179021190449,60.2551187030578
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"19M 44S",4,4,0,0,"Olympic (Women) - United States","Sidney Morin","Shot",150,80,"Snapshot","Blocked","f","f",NA,NA,NA,"Missed",54.1040663906143,43.8766972859246
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"19M 34S",4,4,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",158,39,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",31.196954979613,6.44160009933501
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"18M 55S",5,5,0,0,"Olympic (Women) - United States","Hilary Knight","Shot",138,41,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",51.0220540550848,1.68468431789628
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"18M 29S",5,5,0,0,"Olympic (Women) - Canada","Blayre Turnbull","Shot",186,54,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",11.8848643240047,75.3791260113683
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"18M 24S",5,5,0,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",134,74,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",63.381779716256,29.8009436856192
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"17M 12S",5,5,0,0,"Olympic (Women) - United States","Hayley Scamurra","Shot",148,38,"Slapshot","Blocked","t","f",NA,NA,NA,"Missed",41.2462119472807,6.26349061433451
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"17M 10S",5,5,0,0,"Olympic (Women) - United States","Hayley Scamurra","Shot",160,24,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",34.3984011256337,32.535067157935
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"17M 7S",5,5,0,0,"Olympic (Women) - United States","Hayley Scamurra","Shot",174,46,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",15.4029218007494,13.1340223063964
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"15M 38S",5,5,0,0,"Olympic (Women) - Canada","Rebecca Leslie","Shot",171,33,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",20.3531324370476,27.8240963842533
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"13M 49S",5,5,0,0,"Olympic (Women) - Canada","Jocelyne Larocque","Shot",157,5,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",49.2975658628294,49.5247684728342
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"13M 37S",5,5,0,0,"Olympic (Women) - United States","Haley Skarupa","Shot",177,75,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",34.64462440264,69.7343025290525
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"13M 12S",5,5,0,0,"Olympic (Women) - United States","Amanda Pelkey","Shot",173,67,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",29.2617497767991,56.853004167744
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"12M 40S",5,5,0,0,"Olympic (Women) - United States","Alex Carpenter","Shot",164,66,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",34.3110769285955,43.2285302599659
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"12M 38S",5,5,0,0,"Olympic (Women) - United States","Amanda Kessel","Shot",164,34,"Snapshot","Blocked","t","f",NA,NA,NA,"Missed",26.4054918530218,18.7780332224455
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"12M 13S",5,5,0,0,"Olympic (Women) - United States","Dani Cameranesi","Shot",170,51,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",20.8146582964986,24.1022345011611
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"11M 33S",5,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Shot",171,13,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",34.5579223912549,58.6097318958122
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"11M 0S",5,5,0,0,"Olympic (Women) - Canada","Victoria Bach","Shot",151,49,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",38.5519130524025,9.70665240933968
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"10M 25S",5,5,0,0,"Olympic (Women) - United States","Lee Stecklein","Shot",133,39,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",56.1092683965849,3.57633437499717
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"10M 12S",5,5,0,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",156,55,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",35.2880999771878,20.7460802756834
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"10M 8S",5,5,0,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",136,43,"Slapshot","Blocked","t","f",NA,NA,NA,"Missed",53.0023584380922,0.540510187130934
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"9M 32S",5,5,0,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",159,25,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",34.7311099736245,30.2564371635293
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"8M 28S",5,5,0,0,"Olympic (Women) - United States","Megan Bozek","Shot",171,61,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",25.8118189982806,45.7848246029919
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"8M 22S",5,5,0,0,"Olympic (Women) - United States","Amanda Kessel","Shot",160,52,"Fan","Missed","f","t",NA,NA,NA,"Missed",30.5163890393343,18.1380821555973
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"8M 16S",5,5,0,0,"Olympic (Women) - Canada","Jillian Saulnier","Shot",156,7,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",48.469062297511,47.0901591537107
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"7M 49S",5,5,0,0,"Olympic (Women) - Canada","Jillian Saulnier","Shot",153,11,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",47.8356561573059,41.1859251657096
"2019-02-12","Olympic (Women) - Canada","Olympic (Women) - United States",2,"7M 43S",5,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Shot",134,19,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",59.8101162011912,23.1356972573358
